,sub_id,run,presentation_order,video_number,video_category,category,expected_fear,fear,arousal,valence
551,19,1,12,20,2,Social,0.389,-0.7918912091677076,0.21829852572765018,-0.881633096237195
552,19,2,13,32,3,Spiders,0.0,-0.7918912091677076,0.25074338187833456,-0.8601314290441301
553,19,2,14,6,1,Heights,0.616,1.8150464811251772,0.25074338187833456,1.292722998661499
554,19,2,15,13,2,Social,0.366,0.7383812150342156,0.25074338187833456,0.6691746500626151
555,19,2,16,24,2,Social,0.384,1.2467340646413283,0.25074338187833456,1.451297794210353
556,19,2,17,12,1,Heights,0.649,0.17716494950905765,-1.7481132414645821,-1.5931521619322009
557,19,2,18,3,1,Heights,0.7734082397003744,1.8150464811251772,1.9233813119067515,0.5814477869557563
558,19,2,19,8,1,Heights,0.862490806945863,-0.7918912091677076,0.2453359058532205,-0.881633096237195
559,19,2,20,15,2,Social,0.397,0.716095979867797,0.23452095380299237,1.806075302895925
560,19,2,21,23,2,Social,0.599,-0.7918912091677076,0.25074338187833456,-0.881633096237195
561,19,2,22,25,3,Spiders,0.0,-0.7764298708269348,1.6978027813713095,0.9289496652793042
562,19,2,23,30,3,Spiders,0.017,-0.7918912091677076,0.25074338187833456,-0.881633096237195
563,19,2,24,34,3,Spiders,0.021,-0.7918912091677076,0.25074338187833456,-0.881633096237195
564,19,3,25,29,3,Spiders,0.0,-0.7918912091677076,0.30481814212947517,-0.881633096237195
565,19,3,26,31,3,Spiders,0.0,-0.7918912091677076,0.21829852572765018,-0.881633096237195
566,19,3,27,1,1,Heights,0.597,1.8150464811251772,0.25074338187833456,1.806075302895925
567,19,3,28,11,1,Heights,0.706,0.6497453335642577,0.25074338187833456,0.6611115248652161
568,19,3,29,7,1,Heights,0.652,-0.12069312344121721,0.37356338523538035,0.4541579781319657
569,19,3,30,18,2,Social,0.363,-0.7918912091677076,0.25074338187833456,-0.881633096237195
570,19,3,31,2,1,Heights,0.613,1.8020117926737125,0.25074338187833456,0.9218192395811287
571,19,3,32,27,3,Spiders,0.0,-0.7918912091677076,0.25074338187833456,-0.881633096237195
572,19,3,33,33,3,Spiders,0.0,-0.7918912091677076,0.25074338187833456,-0.881633096237195
573,19,3,34,16,2,Social,0.379,0.9625778563994039,0.25074338187833456,1.2362811222797037
574,19,3,35,21,2,Social,0.392,-0.7710357076453646,0.25074338187833456,-0.881633096237195
575,19,3,36,19,2,Social,0.387,-0.48714696617291403,-2.432990212042197,-0.9940796442407168
576,23,1,1,33,3,Spiders,0.225,-1.086777230310419,-1.781088929985092,-1.8412766667663283
577,23,1,2,31,3,Spiders,0.173,-1.086777230310419,-1.95367425871858,-1.0709060527166088
578,23,1,3,11,1,Heights,0.693,-1.5561755845941803,-0.9631845459872569,-1.8412766667663283
579,23,1,4,7,1,Heights,0.226,-1.5561755845941803,-1.4321664175456486,-1.5822139823956263
580,23,1,5,23,2,Social,0.257,-1.5561755845941803,-1.95367425871858,-1.2822466636506025
581,23,1,6,14,2,Social,0.259,0.7833654192963123,-0.11526532220968504,1.454955119897737
582,23,1,7,29,3,Spiders,0.243,0.22455785467278697,-1.5972480363342025,0.398252065227768
583,23,1,8,27,3,Spiders,0.381,1.0962976554854864,0.24866461011962673,1.3117888995876124
584,23,1,9,5,1,Heights,0.265,1.0962976554854864,1.6818732096020714,0.18691145429377398
585,23,1,10,2,1,Heights,0.379,0.01221098011584737,-0.24282839127356745,-0.031246595702606583
586,23,1,11,18,2,Social,0.347,0.5337647070978045,-0.2615876661359031,1.315197619118806
587,23,1,12,20,2,Social,0.337,-0.08464899775223023,-1.184543989362818,0.5686880417874406
