,sub_id,run,presentation_order,video_number,video_category,category,expected_fear,fear,arousal,valence
360,14,1,1,13,2,Social,0.0,-0.2779509076812091,-0.2684444444444445,-0.5713333333333334
361,14,1,2,7,1,Heights,0.059,-0.2779509076812091,-0.2474444444444445,-0.5713333333333334
362,14,1,3,12,1,Heights,0.005,-0.2649509076812091,-0.2684444444444445,-0.5713333333333334
363,14,1,4,3,1,Heights,0.03,-0.2779509076812091,-0.2684444444444445,-0.009333333333333305
364,14,1,5,33,3,Spiders,0.873,0.3760490923187909,0.40155555555555555,0.08366666666666667
365,14,1,6,5,1,Heights,0.0,-0.10195090768120912,-0.2684444444444445,-0.16633333333333333
366,14,1,7,16,2,Social,0.0,-0.2779509076812091,-0.2684444444444445,-0.07033333333333336
367,14,1,8,21,2,Social,0.0,-0.2599509076812091,-0.2684444444444445,-0.07033333333333336
368,14,1,9,23,2,Social,0.0,-0.2699509076812091,-0.2684444444444445,-0.06633333333333336
369,14,1,10,31,3,Spiders,0.823,0.09604909231879089,0.3205555555555555,0.05466666666666664
370,14,1,11,29,3,Spiders,0.669,0.7220490923187909,0.7315555555555555,0.42866666666666664
371,14,1,12,30,3,Spiders,0.839,0.7220490923187909,0.7315555555555555,0.42866666666666664
372,14,2,13,27,3,Spiders,0.821,0.7220490923187909,0.7085555555555555,0.42866666666666664
373,14,2,14,34,3,Spiders,1.0,0.06504909231879091,0.05055555555555552,0.1406666666666666
374,14,2,15,26,3,Spiders,0.716,0.7220490923187909,0.4695555555555555,0.42866666666666664
375,14,2,16,15,2,Social,0.0,-0.2779509076812091,-0.2684444444444445,-0.07033333333333336
376,14,2,17,1,1,Heights,0.165,-0.2779509076812091,-0.2684444444444445,-0.07233333333333336
377,14,2,18,10,1,Heights,0.0,-0.2779509076812091,-0.2684444444444445,-0.07033333333333336
378,14,2,19,36,3,Spiders,0.951,0.3320490923187909,0.3525555555555555,0.047666666666666635
379,14,2,20,4,1,Heights,0.0,-0.2779509076812091,-0.2684444444444445,-0.07033333333333336
380,14,2,21,11,1,Heights,0.0,-0.2779509076812091,-0.2684444444444445,-0.07033333333333336
381,14,2,22,19,2,Social,0.0,-0.2779509076812091,-0.25044444444444447,-0.07033333333333336
382,14,2,23,17,2,Social,0.0,-0.2779509076812091,-0.2684444444444445,-0.07033333333333336
383,14,2,24,24,2,Social,0.0,-0.2697182311576807,-0.2684444444444445,-0.06933333333333336
384,14,3,25,9,1,Heights,0.0,-0.2779509076812091,-0.2684444444444445,-0.16633333333333333
385,14,3,26,25,3,Spiders,0.885,0.6360490923187909,0.6915555555555555,0.42866666666666664
386,14,3,27,28,3,Spiders,0.974,0.7220490923187909,0.7315555555555555,0.42866666666666664
387,14,3,28,35,3,Spiders,1.0,0.42804909231879085,0.42955555555555547,0.21866666666666668
388,14,3,29,14,2,Social,0.0,-0.2779509076812091,-0.2684444444444445,-0.004333333333333411
